-4.999,0.0043510322131971365
-4.997999999999999,0.004261280745179322
-4.996999999999999,0.004173072549468729
-4.995999999999999,0.004086386449515603
-4.994999999999998,0.0040012014846448505
-4.993999999999998,0.003917496908800293
-4.992999999999998,0.0038352521889864688
-4.991999999999997,0.0037544470038800687
-4.990999999999997,0.0036750612424907283
-4.989999999999997,0.0035970750026482986
-4.988999999999996,0.003520468589643245
-4.987999999999996,0.0034452225148557357
-4.986999999999996,0.0033713174943114208
-4.985999999999995,0.0032987344472368884
-4.984999999999995,0.003227454494859634
-4.983999999999995,0.003157458958788948
-4.982999999999994,0.00308872935979464
-4.981999999999994,0.0030212474163620394
-4.980999999999994,0.002954995043363986
-4.979999999999993,0.0028899543506277466
-4.978999999999993,0.00282610764167222
-4.977999999999993,0.0027634374122208045
-4.976999999999992,0.002701926348959303
-4.975999999999992,0.0026415573281127033
-4.974999999999992,0.002582313414135787
-4.973999999999991,0.0025241778583774558
-4.972999999999991,0.0024671340976752543
-4.971999999999991,0.002411165753146397
-4.97099999999999,0.002356256628696586
-4.96999999999999,0.002302390709866473
-4.96899999999999,0.002249552162343797
-4.967999999999989,0.0021977253307917596
-4.966999999999989,0.0021468947374496308
-4.965999999999989,0.002097045080844744
-4.964999999999988,0.0020481612344947753
-4.963999999999988,0.002000228245617613
-4.962999999999988,0.0019532313338107682
-4.961999999999987,0.0019071558897754025
-4.960999999999987,0.0018619874739974182
-4.959999999999987,0.0018177118155729805
-4.958999999999986,0.0017743148107837677
-4.957999999999986,0.0017317825218927663
-4.956999999999986,0.0016901011759278917
-4.955999999999985,0.0016492571633002114
-4.954999999999985,0.0016092370366511226
-4.953999999999985,0.0015700275094924397
-4.952999999999984,0.0015316154551060167
-4.951999999999984,0.0014939879050929162
-4.950999999999984,0.001457132048302651
-4.949999999999983,0.0014210352295233129
-4.948999999999983,0.0013856849482247378
-4.947999999999983,0.0013510688573773013
-4.946999999999982,0.00131717476220221
-4.945999999999982,0.0012839906189306663
-4.944999999999982,0.0012515045336258144
-4.943999999999981,0.001219704760931795
-4.942999999999981,0.0011885797028975266
-4.941999999999981,0.0011581179077472463
-4.94099999999998,0.001128308068686546
-4.93999999999998,0.0010991390227279101
-4.93899999999998,0.0010705997494465742
-4.937999999999979,0.0010426793698417422
-4.936999999999979,0.0010153671451701705
-4.935999999999979,9.886524756870607E-4
-4.934999999999978,9.62524899543653E-4
-4.933999999999978,9.369740915984098E-4
-4.932999999999978,9.119898622529004E-4
-4.931999999999977,8.87562156267135E-4
-4.930999999999977,8.636810516471848E-4
-4.929999999999977,8.403367584453476E-4
-4.928999999999976,8.175196176561132E-4
-4.927999999999976,7.952201000461565E-4
-4.926999999999976,7.734288050268637E-4
-4.925999999999975,7.52136459498607E-4
-4.924999999999975,7.313339167674931E-4
-4.923999999999975,7.110121553639065E-4
-4.922999999999974,6.911622779708019E-4
-4.921999999999974,6.717755102747962E-4
-4.920999999999974,6.528431998606752E-4
-4.919999999999973,6.343568151230529E-4
-4.918999999999973,6.163079441410853E-4
-4.917999999999973,5.986882935929495E-4
-4.916999999999972,5.814896876477313E-4
-4.915999999999972,5.647040668976496E-4
-4.914999999999972,5.483234872644116E-4
-4.913999999999971,5.323401189004076E-4
-4.912999999999971,5.167462451469355E-4
-4.911999999999971,5.015342614353018E-4
-4.91099999999997,4.8669667422758463E-4
-4.90999999999997,4.72226099978168E-4
-4.90899999999997,4.581152640210183E-4
-4.907999999999969,4.4435699959151945E-4
-4.906999999999969,4.309442467146221E-4
-4.905999999999969,4.1787005117762717E-4
-4.904999999999968,4.0512756352343947E-4
-4.903999999999968,3.9271003798212493E-4
-4.902999999999968,3.80610831446422E-4
-4.901999999999967,3.6882340244544264E-4
-4.900999999999967,3.57341310143095E-4
-4.899999999999967,3.461582132997152E-4
-4.898999999999966,3.3526786928214625E-4
-4.897999999999966,3.246641330274623E-4
-4.896999999999966,3.1434095607300665E-4
-4.895999999999965,3.042923855370815E-4
-4.894999999999965,2.9451256313728515E-4
-4.893999999999965,2.849957242077487E-4
-4.892999999999964,2.757361966888282E-4
-4.891999999999964,2.6672840019912925E-4
-4.890999999999964,2.579668449886327E-4
-4.889999999999963,2.494461310493424E-4
-4.888999999999963,2.4116094709584603E-4
-4.887999999999963,2.3310606963373274E-4
-4.886999999999962,2.2527636198545366E-4
-4.885999999999962,2.1766677335332472E-4
-4.884999999999962,2.1027233787068513E-4
-4.883999999999961,2.030881736655539E-4
-4.882999999999961,1.961094819146322E-4
-4.881999999999961,1.8933154592992463E-4
-4.88099999999996,1.8274973020769748E-4
-4.87999999999996,1.763594795377033E-4
-4.87899999999996,1.7015631805398707E-4
-4.877999999999959,1.6413584835568107E-4
-4.876999999999959,1.5829375057607509E-4
-4.875999999999959,1.5262578148939423E-4
-4.874999999999958,1.4712777361677778E-4
-4.873999999999958,1.4179563433291482E-4
-4.872999999999958,1.3662534496668404E-4
-4.871999999999957,1.3161295994554726E-4
-4.870999999999957,1.2675460588290038E-4
-4.869999999999957,1.2204648074278849E-4
-4.868999999999956,1.1748485294391418E-4
-4.867999999999956,1.1306606050603163E-4
-4.866999999999956,1.0878651019161512E-4
-4.865999999999955,1.0464267666245039E-4
-4.864999999999955,1.0063110161283489E-4
-4.863999999999955,9.674839294628989E-5
-4.862999999999954,9.299122391737762E-5
-4.861999999999954,8.935633231839405E-5
-4.860999999999954,8.584051963536888E-5
-4.859999999999953,8.244065023981248E-5
-4.858999999999953,7.915365055538074E-5
-4.857999999999953,7.597650825283086E-5
-4.856999999999952,7.290627144067722E-5
-4.855999999999952,6.994004786189419E-5
-4.854999999999952,6.707500410003988E-5
-4.853999999999951,6.430836477434794E-5
-4.852999999999951,6.163741176522694E-5
-4.851999999999951,5.9059483425294714E-5
-4.85099999999995,5.6571973797340505E-5
-4.84999999999995,5.417233184911893E-5
-4.84899999999995,5.185806069676722E-5
-4.847999999999949,4.962671685537241E-5
-4.846999999999949,4.7475909468383635E-5
-4.845999999999949,4.540329955945999E-5
-4.844999999999948,4.340659928707242E-5
-4.843999999999948,4.148357119961123E-5
-4.842999999999948,3.963202750119394E-5
-4.841999999999947,3.784982931264286E-5
-4.840999999999947,3.6134885957198165E-5
-4.839999999999947,3.448515422375554E-5
-4.838999999999946,3.289863766279752E-5
-4.837999999999946,3.137338586759124E-5
-4.836999999999946,2.990749376849437E-5
-4.835999999999945,2.8499100936835997E-5
-4.834999999999945,2.714639088416373E-5
-4.833999999999945,2.5847590373144995E-5
-4.832999999999944,2.4600968730261618E-5
-4.831999999999944,2.340483717015237E-5
-4.830999999999944,2.2257548116058374E-5
-4.829999999999943,2.1157494532665717E-5
-4.828999999999943,2.0103109257851888E-5
-4.827999999999943,1.9092864349129982E-5
-4.826999999999942,1.8125270425785304E-5
-4.825999999999942,1.7198876017687884E-5
